id;servicenumber;statuscode;created;msgid;put;reasoncode;route;direction
7041;8899-9300120-066201-00000123/19;1077;2019-09-20 14:51:28.687775;414d512047553031514d2020202020200166725d5697442b;2019-09-20 14:47:18.330000;1;true;out
7043;8899-9300120-066201-00000124/19;10191;2019-09-20 14:51:29.246816;414d512047553031514d2020202020200166725d5897442b;2019-09-20 14:47:18.990000;;true;out
7045;8899-9300120-066201-00000124/19;10091;2019-09-20 14:51:30.677268;414d512047553031514d2020202020200166725d5a97442b;2019-09-20 14:47:19.650000;;true;out
7047;8899-9300120-066201-00000125/19;10190;2019-09-20 14:51:32.093990;414d512047553031514d2020202020200166725d5c97442b;2019-09-20 14:47:20.430000;;true;out
7049;8899-9300120-066201-00000125/19;10090;2019-09-20 14:51:32.675826;414d512047553031514d2020202020200166725d5e97442b;2019-09-20 14:47:21.140000;;true;out
7051;8899-9300120-066201-00000125/19;1077;2019-09-20 14:51:33.865278;414d512047553031514d2020202020200166725d6097442b;2019-09-20 14:47:21.420000;1;true;out
7053;8899-9300120-066201-00000001/19;10191;2019-09-20 14:51:34.442194;414d512047553031514d2020202020200166725d6297442b;2019-09-20 14:47:21.670000;;true;out
7055;8899-9300120-066201-00000001/19;10091;2019-09-20 14:51:35.006334;414d512047553031514d2020202020200166725d6497442b;2019-09-20 14:47:22.170000;;true;out
7057;8899-9300120-066201-00000002/19;10190;2019-09-20 14:51:35.575541;414d512047553031514d2020202020200166725d6697442b;2019-09-20 14:47:22.690000;;true;out
7059;8899-9300120-066201-00000002/19;10090;2019-09-20 14:51:36.298805;414d512047553031514d2020202020200166725d6897442b;2019-09-20 14:47:22.990000;;true;out
7061;8899-9300120-066201-00000002/19;1077;2019-09-20 14:51:36.706449;414d512047553031514d2020202020200166725d6a97442b;2019-09-20 14:47:23.280000;1;true;out
7063;8899-9300120-066201-00000003/19;10191;2019-09-20 14:51:37.182060;414d512047553031514d2020202020200166725d6c97442b;2019-09-20 14:47:23.640000;;true;out
7065;8899-9300120-066201-00000003/19;10091;2019-09-20 14:51:37.623926;414d512047553031514d2020202020200166725d6e97442b;2019-09-20 14:47:24.050000;;true;out
7067;8899-9300120-066201-00000004/19;10190;2019-09-20 14:51:38.292980;414d512047553031514d2020202020200166725d7097442b;2019-09-20 14:47:24.480000;;true;out
7069;8899-9300120-066201-00000004/19;10090;2019-09-20 14:51:38.799982;414d512047553031514d2020202020200166725d7297442b;2019-09-20 14:47:24.830000;;true;out
7071;8899-9300120-066201-00000004/19;1077;2019-09-20 14:51:39.835343;414d512047553031514d2020202020200166725d7497442b;2019-09-20 14:47:25.160000;1;true;out
7073;8899-9300120-066201-00000005/19;10191;2019-09-20 14:51:40.476629;414d512047553031514d2020202020200166725d7697442b;2019-09-20 14:47:25.520000;;true;out
7075;8899-9300120-066201-00000005/19;10091;2019-09-20 14:51:41.396491;414d512047553031514d2020202020200166725d7897442b;2019-09-20 14:47:26.030000;;true;out
7077;8899-9300120-066201-00000006/19;10190;2019-09-20 14:51:43.570036;414d512047553031514d2020202020200166725d7a97442b;2019-09-20 14:47:26.370000;;true;out
7079;8899-9300120-066201-00000006/19;10090;2019-09-20 14:51:44.265311;414d512047553031514d2020202020200166725d7c97442b;2019-09-20 14:47:26.880000;;true;out
7081;8899-9300120-066201-00000006/19;1077;2019-09-20 14:51:44.786809;414d512047553031514d2020202020200166725d7e97442b;2019-09-20 14:47:27.370000;1;true;out
7083;8899-9300120-066201-00000007/19;10191;2019-09-20 14:51:45.360390;414d512047553031514d2020202020200166725d8097442b;2019-09-20 14:47:27.790000;;true;out
7085;8899-9300120-066201-00000007/19;10091;2019-09-20 14:51:45.886511;414d512047553031514d2020202020200166725d8297442b;2019-09-20 14:47:28.130000;;true;out
7087;8899-9300120-066201-00000008/19;10190;2019-09-20 14:51:46.379864;414d512047553031514d2020202020200166725d8497442b;2019-09-20 14:47:28.580000;;true;out
7089;8899-9300120-066201-00000008/19;10090;2019-09-20 14:51:46.946082;414d512047553031514d2020202020200166725d8697442b;2019-09-20 14:47:29.180000;;true;out
7091;8899-9300120-066201-00000008/19;1077;2019-09-20 14:51:47.670688;414d512047553031514d2020202020200166725d8897442b;2019-09-20 14:47:30.180000;1;true;out
7093;8899-9300120-066201-00000009/19;10191;2019-09-20 14:51:48.662469;414d512047553031514d2020202020200166725d8a97442b;2019-09-20 14:47:31.910000;;true;out
7095;8899-9300120-066201-00000009/19;10091;2019-09-20 14:51:49.107803;414d512047553031514d2020202020200166725d8c97442b;2019-09-20 14:47:32.360000;;true;out
7097;8899-9300120-066201-00000010/19;10190;2019-09-20 14:51:49.670514;414d512047553031514d2020202020200166725d8e97442b;2019-09-20 14:47:32.810000;;true;out
7099;8899-9300120-066201-00000010/19;10090;2019-09-20 14:51:50.857220;414d512047553031514d2020202020200166725d9097442b;2019-09-20 14:47:33.580000;;true;out
7101;8899-9300120-066201-00000010/19;1077;2019-09-20 14:51:51.814763;414d512047553031514d2020202020200166725d9297442b;2019-09-20 14:47:34.150000;1;true;out
7103;8899-9300120-066201-00000011/19;10191;2019-09-20 14:51:52.858597;414d512047553031514d2020202020200166725d9497442b;2019-09-20 14:47:34.610000;;true;out
7105;8899-9300120-066201-00000011/19;10091;2019-09-20 14:51:54.980329;414d512047553031514d2020202020200166725d9697442b;2019-09-20 14:47:35.210000;;true;out
7107;8899-9300120-066201-00000012/19;10190;2019-09-20 14:51:55.598198;414d512047553031514d2020202020200166725d9897442b;2019-09-20 14:47:36.330000;;true;out
7109;8899-9300120-066201-00000012/19;10090;2019-09-20 14:51:56.697112;414d512047553031514d2020202020200166725d9a97442b;2019-09-20 14:47:36.740000;;true;out
7111;8899-9300120-066201-00000012/19;1077;2019-09-20 14:51:59.641008;414d512047553031514d2020202020200166725d9c97442b;2019-09-20 14:47:37.100000;1;true;out
7113;8899-9300120-066201-00000013/19;10191;2019-09-20 14:52:00.425549;414d512047553031514d2020202020200166725d9e97442b;2019-09-20 14:47:37.480000;;true;out
7115;8899-9300120-066201-00000013/19;10091;2019-09-20 14:52:01.775636;414d512047553031514d2020202020200166725da097442b;2019-09-20 14:47:38.030000;;true;out
7117;8899-9300120-066201-00000014/19;10190;2019-09-20 14:52:02.796350;414d512047553031514d2020202020200166725da297442b;2019-09-20 14:47:38.400000;;true;out
7119;8899-9300120-066201-00000014/19;10090;2019-09-20 14:52:03.525812;414d512047553031514d2020202020200166725da497442b;2019-09-20 14:47:38.850000;;true;out
7121;8899-9300120-066201-00000014/19;1077;2019-09-20 14:52:04.217793;414d512047553031514d2020202020200166725da697442b;2019-09-20 14:47:39.290000;1;true;out
7123;8899-9300120-066201-00000015/19;10191;2019-09-20 14:52:05.132487;414d512047553031514d2020202020200166725da897442b;2019-09-20 14:47:39.730000;;true;out
7125;8899-9300120-066201-00000015/19;10091;2019-09-20 14:52:05.985901;414d512047553031514d2020202020200166725daa97442b;2019-09-20 14:47:40.060000;;true;out
7127;8899-9300120-066201-00000016/19;10190;2019-09-20 14:52:06.893955;414d512047553031514d2020202020200166725dac97442b;2019-09-20 14:47:40.500000;;true;out
7129;8899-9300120-066201-00000016/19;10090;2019-09-20 14:52:07.707543;414d512047553031514d2020202020200166725dae97442b;2019-09-20 14:47:40.990000;;true;out
7131;8899-9300120-066201-00000016/19;1077;2019-09-20 14:52:09.394688;414d512047553031514d2020202020200166725db097442b;2019-09-20 14:47:42.050000;1;true;out
7133;8899-9300120-066201-00000017/19;10191;2019-09-20 14:52:11.407337;414d512047553031514d2020202020200166725db297442b;2019-09-20 14:47:42.780000;;true;out
7135;8899-9300120-066201-00000017/19;10091;2019-09-20 14:52:12.944947;414d512047553031514d2020202020200166725db497442b;2019-09-20 14:47:43.400000;;true;out
7137;8899-9300120-066201-00000018/19;10190;2019-09-20 14:52:13.571915;414d512047553031514d2020202020200166725db697442b;2019-09-20 14:47:43.740000;;true;out
7138;8899-9300120-066201-00000018/19;10191;2019-09-20 14:52:14.012071;414d512047553031514d2020202020200166725db797442b;2019-09-20 14:47:43.870000;;true;out
7140;8899-9300120-066201-00000018/19;10091;2019-09-20 14:52:14.984851;414d512047553031514d2020202020200166725db997442b;2019-09-20 14:47:45.380000;;true;out
7142;8899-9300120-066201-00000019/19;10190;2019-09-20 14:52:15.520504;414d512047553031514d2020202020200166725dbb97442b;2019-09-20 14:47:45.710000;;true;out
7144;8899-9300120-066201-00000019/19;10090;2019-09-20 14:52:16.155658;414d512047553031514d2020202020200166725dbd97442b;2019-09-20 14:47:46.480000;;true;out
7146;8899-9300120-066201-00000019/19;1077;2019-09-20 14:52:16.656149;414d512047553031514d2020202020200166725dbf97442b;2019-09-20 14:47:46.780000;1;true;out
7148;8899-9300120-066201-00000020/19;10191;2019-09-20 14:52:17.251909;414d512047553031514d2020202020200166725dc197442b;2019-09-20 14:47:47.460000;;true;out
7150;8899-9300120-066201-00000020/19;10091;2019-09-20 14:52:17.656471;414d512047553031514d2020202020200166725dc397442b;2019-09-20 14:47:47.880000;;true;out
7152;8899-9300120-066201-00000021/19;10190;2019-09-20 14:52:18.563301;414d512047553031514d2020202020200166725dc597442b;2019-09-20 14:47:48.330000;;true;out
7154;8899-9300120-066201-00000021/19;10090;2019-09-20 14:52:19.144587;414d512047553031514d2020202020200166725dc797442b;2019-09-20 14:47:48.770000;;true;out
7156;8899-9300120-066201-00000021/19;1077;2019-09-20 14:52:19.690071;414d512047553031514d2020202020200166725dc997442b;2019-09-20 14:47:49.180000;1;true;out
7158;8899-9300120-066201-00000022/19;10191;2019-09-20 14:52:20.295841;414d512047553031514d2020202020200166725dcb97442b;2019-09-20 14:47:49.610000;;true;out
7160;8899-9300120-066201-00000022/19;10091;2019-09-20 14:52:20.788190;414d512047553031514d2020202020200166725dcd97442b;2019-09-20 14:47:50.240000;;true;out
7162;8899-9300120-066201-00000023/19;10190;2019-09-20 14:52:23.238846;414d512047553031514d2020202020200166725dcf97442b;2019-09-20 14:47:50.950000;;true;out
7164;8899-9300120-066201-00000023/19;10090;2019-09-20 14:52:24.426483;414d512047553031514d2020202020200166725dd197442b;2019-09-20 14:47:51.520000;;true;out
7166;8899-9300120-066201-00000023/19;1077;2019-09-20 14:52:25.376450;414d512047553031514d2020202020200166725dd397442b;2019-09-20 14:47:51.960000;1;true;out
7168;8899-9300120-066201-00000024/19;10191;2019-09-20 14:52:26.433019;414d512047553031514d2020202020200166725dd597442b;2019-09-20 14:47:52.700000;;true;out
7170;8899-9300120-066201-00000024/19;10091;2019-09-20 14:52:27.188968;414d512047553031514d2020202020200166725dd797442b;2019-09-20 14:47:53.010000;;true;out
7172;8899-9300120-066201-00000025/19;10190;2019-09-20 14:52:28.181806;414d512047553031514d2020202020200166725dd997442b;2019-09-20 14:47:53.560000;;true;out
7174;8899-9300120-066201-00000025/19;10090;2019-09-20 14:52:28.681758;414d512047553031514d2020202020200166725ddb97442b;2019-09-20 14:47:54.130000;;true;out
7176;8899-9300120-066201-00000025/19;1077;2019-09-20 14:52:29.168035;414d512047553031514d2020202020200166725ddd97442b;2019-09-20 14:47:54.480000;1;true;out
7178;8899-9300120-066201-00000026/19;10191;2019-09-20 14:52:29.716265;414d512047553031514d2020202020200166725ddf97442b;2019-09-20 14:47:54.800000;;true;out
7180;8899-9300120-066201-00000026/19;10091;2019-09-20 14:52:30.190983;414d512047553031514d2020202020200166725de197442b;2019-09-20 14:47:56.320000;;true;out
7182;8899-9300120-066201-00000027/19;10190;2019-09-20 14:52:30.968061;414d512047553031514d2020202020200166725de397442b;2019-09-20 14:47:56.850000;;true;out
7184;8899-9300120-066201-00000027/19;10090;2019-09-20 14:52:31.566883;414d512047553031514d2020202020200166725de597442b;2019-09-20 14:47:57.220000;;true;out
7186;8899-9300120-066201-00000027/19;1077;2019-09-20 14:52:34.202890;414d512047553031514d2020202020200166725de797442b;2019-09-20 14:47:57.740000;1;true;out
7188;8899-9300120-066201-00000028/19;10191;2019-09-20 14:52:35.090271;414d512047553031514d2020202020200166725de997442b;2019-09-20 14:47:58.140000;;true;out
7190;8899-9300120-066201-00000028/19;10091;2019-09-20 14:52:37.050838;414d512047553031514d2020202020200166725deb97442b;2019-09-20 14:47:58.730000;;true;out
7192;8899-9300120-066201-00000029/19;10190;2019-09-20 14:52:37.591698;414d512047553031514d2020202020200166725ded97442b;2019-09-20 14:47:59.360000;;true;out
7194;8899-9300120-066201-00000029/19;10090;2019-09-20 14:52:38.590770;414d512047553031514d2020202020200166725def97442b;2019-09-20 14:47:59.890000;;true;out
7196;8899-9300120-066201-00000029/19;1077;2019-09-20 14:52:39.003418;414d512047553031514d2020202020200166725df197442b;2019-09-20 14:48:00.450000;1;true;out
7198;8899-9300120-066201-00000030/19;10191;2019-09-20 14:52:39.618115;414d512047553031514d2020202020200166725df397442b;2019-09-20 14:48:01.060000;;true;out
7200;8899-9300120-066201-00000030/19;10091;2019-09-20 14:52:40.968026;414d512047553031514d2020202020200166725df597442b;2019-09-20 14:48:01.610000;;true;out
7202;8899-9300120-066201-00000031/19;10190;2019-09-20 14:52:42.121073;414d512047553031514d2020202020200166725df797442b;2019-09-20 14:48:02.130000;;true;out
7204;8899-9300120-066201-00000031/19;10090;2019-09-20 14:52:42.834359;414d512047553031514d2020202020200166725df997442b;2019-09-20 14:48:02.520000;;true;out
7206;8899-9300120-066201-00000031/19;1077;2019-09-20 14:52:43.444754;414d512047553031514d2020202020200166725dfb97442b;2019-09-20 14:48:02.780000;1;true;out
7208;8899-9300120-066201-00000032/19;10191;2019-09-20 14:52:44.056714;414d512047553031514d2020202020200166725dfd97442b;2019-09-20 14:48:03.570000;;true;out
7210;8899-9300120-066201-00000032/19;10091;2019-09-20 14:52:44.574020;414d512047553031514d2020202020200166725dff97442b;2019-09-20 14:48:03.800000;;true;out
7212;8899-9300120-066201-00000033/19;10190;2019-09-20 14:52:45.017640;414d512047553031514d2020202020200166725d015c452b;2019-09-20 14:48:04.240000;;true;out
7214;8899-9300120-066201-00000033/19;10090;2019-09-20 14:52:45.541136;414d512047553031514d2020202020200166725d035c452b;2019-09-20 14:48:04.810000;;true;out
7216;8899-9300120-066201-00000033/19;1077;2019-09-20 14:52:45.968987;414d512047553031514d2020202020200166725d055c452b;2019-09-20 14:48:05.270000;1;true;out
7218;8899-9300120-066201-00000034/19;10191;2019-09-20 14:52:47.035097;414d512047553031514d2020202020200166725d075c452b;2019-09-20 14:48:06.560000;;true;out
7220;8899-9300120-066201-00000034/19;10091;2019-09-20 14:52:49.350584;414d512047553031514d2020202020200166725d095c452b;2019-09-20 14:48:06.900000;;true;out
7222;8899-9300120-066201-00000035/19;10190;2019-09-20 14:52:50.043094;414d512047553031514d2020202020200166725d0b5c452b;2019-09-20 14:48:07.440000;;true;out
7224;8899-9300120-066201-00000035/19;10090;2019-09-20 14:52:51.511217;414d512047553031514d2020202020200166725d0d5c452b;2019-09-20 14:48:07.840000;;true;out
7226;8899-9300120-066201-00000035/19;1077;2019-09-20 14:52:52.649978;414d512047553031514d2020202020200166725d0f5c452b;2019-09-20 14:48:08.830000;1;true;out
7228;8899-9300120-066201-00000036/19;10191;2019-09-20 14:52:53.728664;414d512047553031514d2020202020200166725d115c452b;2019-09-20 14:48:09.860000;;true;out
7230;8899-9300120-066201-00000036/19;10091;2019-09-20 14:52:54.615290;414d512047553031514d2020202020200166725d135c452b;2019-09-20 14:48:10.650000;;true;out
7232;8899-9300120-066201-00000037/19;10190;2019-09-20 14:52:55.323813;414d512047553031514d2020202020200166725d155c452b;2019-09-20 14:48:11.160000;;true;out
7234;8899-9300120-066201-00000037/19;10090;2019-09-20 14:52:56.138504;414d512047553031514d2020202020200166725d175c452b;2019-09-20 14:48:12.050000;;true;out
7236;8899-9300120-066201-00000037/19;1077;2019-09-20 14:52:56.810316;414d512047553031514d2020202020200166725d195c452b;2019-09-20 14:48:12.550000;1;true;out
7238;8899-9300120-066201-00000038/19;10191;2019-09-20 14:52:57.461173;414d512047553031514d2020202020200166725d1b5c452b;2019-09-20 14:48:12.890000;;true;out
7240;8899-9300120-066201-00000038/19;10091;2019-09-20 14:52:58.210573;414d512047553031514d2020202020200166725d1d5c452b;2019-09-20 14:48:13.400000;;true;out
7139;8899-9300120-066201-00000018/19;10090;2019-09-20 14:52:14.607525;414d512047553031514d2020202020200166725db897442b;2019-09-20 14:47:44.110000;;true;out
7141;8899-9300120-066201-00000018/19;1077;2019-09-20 14:52:15.287312;414d512047553031514d2020202020200166725dba97442b;2019-09-20 14:47:45.510000;1;true;out
7143;8899-9300120-066201-00000019/19;10191;2019-09-20 14:52:15.954246;414d512047553031514d2020202020200166725dbc97442b;2019-09-20 14:47:46.270000;;true;out
7145;8899-9300120-066201-00000019/19;10091;2019-09-20 14:52:16.387293;414d512047553031514d2020202020200166725dbe97442b;2019-09-20 14:47:46.670000;;true;out
7147;8899-9300120-066201-00000020/19;10190;2019-09-20 14:52:16.947372;414d512047553031514d2020202020200166725dc097442b;2019-09-20 14:47:47.270000;;true;out
7149;8899-9300120-066201-00000020/19;10090;2019-09-20 14:52:17.471828;414d512047553031514d2020202020200166725dc297442b;2019-09-20 14:47:47.730000;;true;out
7151;8899-9300120-066201-00000020/19;1077;2019-09-20 14:52:18.113441;414d512047553031514d2020202020200166725dc497442b;2019-09-20 14:47:48.070000;1;true;out
7153;8899-9300120-066201-00000021/19;10191;2019-09-20 14:52:18.838671;414d512047553031514d2020202020200166725dc697442b;2019-09-20 14:47:48.620000;;true;out
7155;8899-9300120-066201-00000021/19;10091;2019-09-20 14:52:19.409947;414d512047553031514d2020202020200166725dc897442b;2019-09-20 14:47:49.040000;;true;out
7157;8899-9300120-066201-00000022/19;10190;2019-09-20 14:52:20.038815;414d512047553031514d2020202020200166725dca97442b;2019-09-20 14:47:49.350000;;true;out
7159;8899-9300120-066201-00000022/19;10090;2019-09-20 14:52:20.521954;414d512047553031514d2020202020200166725dcc97442b;2019-09-20 14:47:49.840000;;true;out
7161;8899-9300120-066201-00000022/19;1077;2019-09-20 14:52:22.082809;414d512047553031514d2020202020200166725dce97442b;2019-09-20 14:47:50.570000;1;true;out
7163;8899-9300120-066201-00000023/19;10191;2019-09-20 14:52:23.741357;414d512047553031514d2020202020200166725dd097442b;2019-09-20 14:47:51.260000;;true;out
7165;8899-9300120-066201-00000023/19;10091;2019-09-20 14:52:24.870093;414d512047553031514d2020202020200166725dd297442b;2019-09-20 14:47:51.760000;;true;out
7167;8899-9300120-066201-00000024/19;10190;2019-09-20 14:52:25.905560;414d512047553031514d2020202020200166725dd497442b;2019-09-20 14:47:52.380000;;true;out
7169;8899-9300120-066201-00000024/19;10090;2019-09-20 14:52:26.689957;414d512047553031514d2020202020200166725dd697442b;2019-09-20 14:47:52.830000;;true;out
7171;8899-9300120-066201-00000024/19;1077;2019-09-20 14:52:27.658379;414d512047553031514d2020202020200166725dd897442b;2019-09-20 14:47:53.170000;1;true;out
7173;8899-9300120-066201-00000025/19;10191;2019-09-20 14:52:28.457488;414d512047553031514d2020202020200166725dda97442b;2019-09-20 14:47:53.900000;;true;out
7175;8899-9300120-066201-00000025/19;10091;2019-09-20 14:52:28.892628;414d512047553031514d2020202020200166725ddc97442b;2019-09-20 14:47:54.300000;;true;out
7177;8899-9300120-066201-00000026/19;10190;2019-09-20 14:52:29.416153;414d512047553031514d2020202020200166725dde97442b;2019-09-20 14:47:54.680000;;true;out
7179;8899-9300120-066201-00000026/19;10090;2019-09-20 14:52:29.932896;414d512047553031514d2020202020200166725de097442b;2019-09-20 14:47:55.180000;;true;out
7181;8899-9300120-066201-00000026/19;1077;2019-09-20 14:52:30.724435;414d512047553031514d2020202020200166725de297442b;2019-09-20 14:47:56.520000;1;true;out
7183;8899-9300120-066201-00000027/19;10191;2019-09-20 14:52:31.224096;414d512047553031514d2020202020200166725de497442b;2019-09-20 14:47:56.980000;;true;out
7185;8899-9300120-066201-00000027/19;10091;2019-09-20 14:52:33.995222;414d512047553031514d2020202020200166725de697442b;2019-09-20 14:47:57.510000;;true;out
7187;8899-9300120-066201-00000028/19;10190;2019-09-20 14:52:34.559449;414d512047553031514d2020202020200166725de897442b;2019-09-20 14:47:57.880000;;true;out
7189;8899-9300120-066201-00000028/19;10090;2019-09-20 14:52:35.416557;414d512047553031514d2020202020200166725dea97442b;2019-09-20 14:47:58.460000;;true;out
7191;8899-9300120-066201-00000028/19;1077;2019-09-20 14:52:37.382555;414d512047553031514d2020202020200166725dec97442b;2019-09-20 14:47:58.900000;1;true;out
7193;8899-9300120-066201-00000029/19;10191;2019-09-20 14:52:37.865856;414d512047553031514d2020202020200166725dee97442b;2019-09-20 14:47:59.570000;;true;out
7195;8899-9300120-066201-00000029/19;10091;2019-09-20 14:52:38.808232;414d512047553031514d2020202020200166725df097442b;2019-09-20 14:48:00.240000;;true;out
7197;8899-9300120-066201-00000030/19;10190;2019-09-20 14:52:39.201989;414d512047553031514d2020202020200166725df297442b;2019-09-20 14:48:00.700000;;true;out
7199;8899-9300120-066201-00000030/19;10090;2019-09-20 14:52:39.979354;414d512047553031514d2020202020200166725df497442b;2019-09-20 14:48:01.320000;;true;out
7201;8899-9300120-066201-00000030/19;1077;2019-09-20 14:52:41.827872;414d512047553031514d2020202020200166725df697442b;2019-09-20 14:48:01.810000;1;true;out
7203;8899-9300120-066201-00000031/19;10191;2019-09-20 14:52:42.399910;414d512047553031514d2020202020200166725df897442b;2019-09-20 14:48:02.300000;;true;out
7205;8899-9300120-066201-00000031/19;10091;2019-09-20 14:52:43.103153;414d512047553031514d2020202020200166725dfa97442b;2019-09-20 14:48:02.590000;;true;out
7207;8899-9300120-066201-00000032/19;10190;2019-09-20 14:52:43.773242;414d512047553031514d2020202020200166725dfc97442b;2019-09-20 14:48:03.230000;;true;out
7209;8899-9300120-066201-00000032/19;10090;2019-09-20 14:52:44.301400;414d512047553031514d2020202020200166725dfe97442b;2019-09-20 14:48:03.630000;;true;out
7211;8899-9300120-066201-00000032/19;1077;2019-09-20 14:52:44.761140;414d512047553031514d2020202020200166725d0098442b;2019-09-20 14:48:04.130000;1;true;out
7213;8899-9300120-066201-00000033/19;10191;2019-09-20 14:52:45.259678;414d512047553031514d2020202020200166725d025c452b;2019-09-20 14:48:04.630000;;true;out
7215;8899-9300120-066201-00000033/19;10091;2019-09-20 14:52:45.675380;414d512047553031514d2020202020200166725d045c452b;2019-09-20 14:48:05.040000;;true;out
7217;8899-9300120-066201-00000034/19;10190;2019-09-20 14:52:46.150633;414d512047553031514d2020202020200166725d065c452b;2019-09-20 14:48:05.670000;;true;out
7219;8899-9300120-066201-00000034/19;10090;2019-09-20 14:52:48.637836;414d512047553031514d2020202020200166725d085c452b;2019-09-20 14:48:06.710000;;true;out
7221;8899-9300120-066201-00000034/19;1077;2019-09-20 14:52:49.708659;414d512047553031514d2020202020200166725d0a5c452b;2019-09-20 14:48:07.140000;1;true;out
7223;8899-9300120-066201-00000035/19;10191;2019-09-20 14:52:50.682516;414d512047553031514d2020202020200166725d0c5c452b;2019-09-20 14:48:07.640000;;true;out
7225;8899-9300120-066201-00000035/19;10091;2019-09-20 14:52:52.261855;414d512047553031514d2020202020200166725d0e5c452b;2019-09-20 14:48:08.020000;;true;out
7227;8899-9300120-066201-00000036/19;10190;2019-09-20 14:52:53.391624;414d512047553031514d2020202020200166725d105c452b;2019-09-20 14:48:09.530000;;true;out
7229;8899-9300120-066201-00000036/19;10090;2019-09-20 14:52:54.081745;414d512047553031514d2020202020200166725d125c452b;2019-09-20 14:48:10.300000;;true;out
7231;8899-9300120-066201-00000036/19;1077;2019-09-20 14:52:55.033113;414d512047553031514d2020202020200166725d145c452b;2019-09-20 14:48:10.930000;1;true;out
7233;8899-9300120-066201-00000037/19;10191;2019-09-20 14:52:55.777809;414d512047553031514d2020202020200166725d165c452b;2019-09-20 14:48:11.680000;;true;out
7235;8899-9300120-066201-00000037/19;10091;2019-09-20 14:52:56.569901;414d512047553031514d2020202020200166725d185c452b;2019-09-20 14:48:12.370000;;true;out
7237;8899-9300120-066201-00000038/19;10190;2019-09-20 14:52:57.214811;414d512047553031514d2020202020200166725d1a5c452b;2019-09-20 14:48:12.730000;;true;out
7239;8899-9300120-066201-00000038/19;10090;2019-09-20 14:52:57.764126;414d512047553031514d2020202020200166725d1c5c452b;2019-09-20 14:48:13.130000;;true;out
7241;8899-9300120-066201-00000038/19;1077;2019-09-20 14:52:58.768109;414d512047553031514d2020202020200166725d1e5c452b;2019-09-20 14:48:13.840000;1;true;out
7242;8899-9300120-066201-00000039/19;10190;2019-09-20 14:52:59.095447;414d512047553031514d2020202020200166725d1f5c452b;2019-09-20 14:48:14.040000;;true;out
7244;8899-9300120-066201-00000039/19;10090;2019-09-20 14:53:01.512024;414d512047553031514d2020202020200166725d215c452b;2019-09-20 14:48:14.350000;;true;out
7246;8899-9300120-066201-00000039/19;1077;2019-09-20 14:53:03.918299;414d512047553031514d2020202020200166725d235c452b;2019-09-20 14:48:14.710000;1;true;out
7248;8899-9300120-066201-00000040/19;10191;2019-09-20 14:53:04.562208;414d512047553031514d2020202020200166725d255c452b;2019-09-20 14:48:15.340000;;true;out
7250;8899-9300120-066201-00000040/19;10091;2019-09-20 14:53:05.009475;414d512047553031514d2020202020200166725d275c452b;2019-09-20 14:48:15.650000;;true;out
7252;8899-9300120-066201-00000041/19;10190;2019-09-20 14:53:05.493073;414d512047553031514d2020202020200166725d295c452b;2019-09-20 14:48:16.050000;;true;out
7254;8899-9300120-066201-00000041/19;10090;2019-09-20 14:53:05.967774;414d512047553031514d2020202020200166725d2b5c452b;2019-09-20 14:48:17.030000;;true;out
7256;8899-9300120-066201-00000041/19;1077;2019-09-20 14:53:06.543935;414d512047553031514d2020202020200166725d2d5c452b;2019-09-20 14:48:17.810000;1;true;out
7258;8899-9300120-066201-00000042/19;10191;2019-09-20 14:53:07.129104;414d512047553031514d2020202020200166725d2f5c452b;2019-09-20 14:48:18.180000;;true;out
16011;8899-9300120-040206-00000012/20;1069;2021-01-12 15:24:21.369358;3630363133333935343433362d313a3533393a313a313a34;2021-01-12 15:24:18.660000;;true;inc
16013;8899-9300120-040206-00000012/20;10191;2021-01-12 15:24:39.463242;414d512047553031514d20202020202005f1fb5fd7377c20;2021-01-12 15:24:39.300000;;true;out
16015;8899-9300120-066201-00000019/20;1069;2021-01-12 15:25:12.974777;3630363133333935343433362d313a3533393a353a313a32;2021-01-12 15:25:12.760000;;true;inc
16017;8899-9300120-066201-00000019/20;10190;2021-01-12 15:25:26.289067;414d512047553031514d20202020202005f1fb5ff63d7c20;2021-01-12 15:25:26.250000;;true;out
16019;8899-9300120-066201-00000019/20;1090;2021-01-12 15:25:26.644304;414d512047553031514d20202020202005f1fb5ff83d7c20;2021-01-12 15:25:26.480000;;true;out
16021;8899-9300120-040205-00000093/20;1069;2021-01-12 15:26:15.223126;3630363133333935343433362d313a3533393a313a313a38;2021-01-12 15:26:15.090000;;true;inc
16023;8899-9300120-040205-00000093/20;10191;2021-01-12 15:26:32.533247;414d512047553031514d20202020202005f1fb5f629d7c20;2021-01-12 15:26:32.380000;;true;out
16027;8899-9300120-040205-00000003/21;1040;2021-01-12 15:28:19.492892;414d512047553031514d20202020202005f1fb5f16c37c20;2021-01-12 15:28:19.470000;;true;out
16029;8899-9300120-040205-00000004/21;1050;2021-01-12 15:28:19.850941;414d512047553031514d20202020202005f1fb5f18c37c20;2021-01-12 15:28:19.750000;;true;out
16031;8899-9300120-040205-00000004/21;10091;2021-01-12 15:28:20.176161;414d512047553031514d20202020202005f1fb5f1ac37c20;2021-01-12 15:28:20.140000;;true;out
16035;8899-9300120-066201-00000003/21;1040;2021-01-12 15:42:39.287808;414d512047553031514d20202020202005f1fb5f47327e20;2021-01-12 15:42:39.260000;;true;out
